Gender,percentage,Specialization,collegeGPA,CollegeState,GraduationYear,English,Logical,Quant,Domain,ComputerProgramming,Salary
m,86,computer engineering,90.24,Haryana,2013,655,625,675,0.974396113,615,440000
m,90.2,electronics and communication engineering,84.3,Telangana,2013,660,640,560,0.338786347,455,335000
m,86,computer engineering,69,Delhi,2013,660,585,665,0.635978756,445,400000
f,87.8,electronics and communication engineering,76.3,Delhi,2013,660,495,590,0.824666401,475,120000
f,76.4,information technology,80.26,Delhi,2013,660,645,695,0.901489571,545,375000
m,82,computer science & engineering,67,Karnataka,2013,660,610,705,0.911395278,565,325000
m,83.33,computer engineering,70.56,Maharashtra,2013,660,410,810,0.942116551,575,355000
m,77.8,computer science & engineering,75,Delhi,2013,660,510,780,0.968237496,605,925000
m,88,electronics and communication engineering,75.02,Telangana,2014,660,470,355,0.20739217,395,270000
m,79,information technology,71,Tamil Nadu,2014,660,535,500,0.622642916,455,200000
f,82,information & communication technology,72,Karnataka,2014,660,620,765,0.842248322,565,450000
m,68,information technology,71.6,Uttar Pradesh,2010,665,435,535,0.488347977,405,565000
m,76,computer application,66,Punjab,2011,665,365,375,0.488347977,405,540000
m,74.7,information technology,63.1,Tamil Nadu,2011,665,665,635,0.670743151,455,240000
m,72.2,mechanical engineering,65,Orissa,2011,665,525,595,0.755375121,345,370000
f,72.8,computer engineering,66.7,Uttar Pradesh,2011,665,505,545,0.864685413,525,310000
m,63.4,information technology,61.2,Karnataka,2011,665,615,515,0.916869961,555,1100000
f,90.4,computer engineering,73,Uttar Pradesh,2012,665,645,595,0.884122512,535,465000
f,60,information science engineering,65,Karnataka,2013,665,555,310,0.450876584,395,205000
m,91,electronics and electrical engineering,89,Orissa,2013,665,610,645,0.649389715,505,325000
m,82,information technology,67,Maharashtra,2013,665,680,535,0.744758354,475,220000
m,83.6,information technology,84.8,West Bengal,2013,665,570,690,0.842248322,395,290000
m,64,information technology,61.17,Gujarat,2013,665,545,415,0.911395278,405,250000
m,70,computer science & engineering,78,West Bengal,2013,665,520,570,0.991230625,515,800000
m,65,electronics and communication engineering,75,West Bengal,2014,665,480,560,0.053160305,495,325000
m,81,computer science & engineering,70,Delhi,2014,665,495,440,0.356536488,385,275000
m,82.4,computer science & engineering,74.14,Uttar Pradesh,2014,665,595,705,0.744758354,505,300000
m,81,computer science & engineering,78,Punjab,2014,665,520,740,0.744758354,555,300000
m,88.75,information technology,72,Tamil Nadu,2014,665,545,525,0.911395278,505,325000
f,89,computer science & engineering,73,Karnataka,2014,665,505,415,0.911395278,525,350000
m,81.26,computer science & engineering,67.54,Uttar Pradesh,2014,665,630,500,0.916869961,555,225000
m,75.2,electronics & telecommunications,74.41,Orissa,2014,665,595,500,0.943272158,475,325000
m,84,computer science & engineering,67,Uttar Pradesh,2014,665,530,560,0.953899775,535,320000
m,89.8,computer science & engineering,86,West Bengal,2014,665,545,655,0.991230625,655,325000
m,88.77,computer engineering,72.6,Rajasthan,2010,675,685,585,0.990008757,655,4000000
m,69.6,computer engineering,72,Rajasthan,2011,675,525,525,0.600057182,435,2600000
m,97.5,computer engineering,78,Telangana,2011,675,595,665,0.979521744,625,500000
f,89,computer engineering,72,Andhra Pradesh,2012,675,475,565,0.450876584,395,300000
m,74.2,electronics & instrumentation eng,63.8,Maharashtra,2012,675,500,545,0.824666401,365,240000
m,81.6,information technology,81.8,Tamil Nadu,2012,675,545,680,0.843123727,515,500000
f,76,information technology,81,West Bengal,2012,675,570,355,0.911395278,515,90000
m,76,computer science & engineering,65,Haryana,2012,675,570,825,0.987207086,645,280000
m,92.5,information technology,68.17,Telangana,2012,675,670,680,0.994050872,675,495000
m,75,electronics & telecommunications,62,Maharashtra,2013,675,630,485,0.20739217,405,335000
m,69,computer science & engineering,68,Uttar Pradesh,2013,675,545,525,0.23780284,395,200000
m,85,electronics and communication engineering,69,Delhi,2013,675,670,840,0.376059587,415,300000
m,64.5,information technology,63.42,Uttar Pradesh,2013,675,530,560,0.622642916,435,335000
m,89,computer science & engineering,66.2,Kerala,2013,675,500,575,0.744758354,395,325000
m,63,information technology,75.2,West Bengal,2013,675,595,695,0.864685413,525,300000
m,87,electronics and electrical engineering,74.62,Delhi,2013,675,640,825,0.960603252,495,420000
m,83.6,electrical engineering,76.4,Assam,2013,675,570,645,0.984661888,635,360000
m,90,electronics and communication engineering,78,Telangana,2013,675,605,765,0.985461394,495,300000
m,84.67,electronics and electrical engineering,70,Karnataka,2013,675,605,620,0.985461394,515,305000
m,86,computer science & engineering,80.4,Delhi,2013,675,620,635,0.990008757,655,420000
m,60.33,information science engineering,58,Karnataka,2014,675,425,470,0.144789889,505,300000
m,84,computer science & engineering,71,Uttar Pradesh,2014,675,480,570,0.23780284,495,325000
f,91.2,electronics and communication engineering,78,Telangana,2014,675,640,560,0.493596387,355,200000
m,63,civil engineering,67.8,Jharkhand,2014,675,645,665,0.536782667,355,405000
f,66.3,computer science & engineering,76.3,West Bengal,2014,675,510,400,0.622642916,415,300000
m,91.2,electronics and communication engineering,86,West Bengal,2014,675,655,585,0.783303537,485,615000
m,75,computer science & engineering,60,Karnataka,2014,675,480,500,0.842248322,425,200000
f,84,computer science & engineering,75.6,Uttarakhand,2014,675,570,630,0.864685413,525,325000
m,79,electronics and communication engineering,74,Tamil Nadu,2014,675,565,405,0.868736585,335,330000
m,93.3,computer science & engineering,65.5,Telangana,2014,675,545,545,0.953899775,395,390000
m,93.5,industrial & production engineering,84,Jharkhand,2015,675,630,590,0.903940782,485,310000
m,82.4,computer engineering,72.68,Haryana,2012,684,605,645,0.901489571,545,265000
m,80,electronics and communication engineering,70,Karnataka,2011,685,555,554,0.824666401,395,320000
m,71,computer engineering,72.22,Uttar Pradesh,2011,685,545,525,0.974396113,615,460000
m,73,information technology,75,Orissa,2012,685,395,464,0.563267824,425,325000
m,75.2,electrical engineering,67.7,Punjab,2013,685,510,705,0.124502074,365,415000
f,73,computer science & engineering,75,Rajasthan,2013,685,535,605,0.356536488,365,100000
m,78,electronics & telecommunications,54.75,Maharashtra,2013,685,630,645,0.436962648,495,145000
m,93.4,electronics and communication engineering,81,Telangana,2013,685,610,590,0.88162007,405,350000
f,72,information technology,70,Telangana,2014,685,420,390,0.622642916,445,200000
m,67.2,computer science & engineering,67.3,Rajasthan,2014,685,625,635,0.842248322,565,275000
m,71.4,information technology,67,Delhi,2014,685,595,690,0.842248322,575,320000
f,82.9,computer science & engineering,91,Punjab,2014,685,670,720,0.911395278,525,180000
m,83.6,information technology,81,Himachal Pradesh,2014,685,645,545,0.911395278,525,315000
m,75.6,computer science & engineering,81.5,West Bengal,2014,685,565,645,0.953899775,595,325000
m,74.8,mechanical engineering,70,Orissa,2011,695,475,575,0.206710618,435,390000
m,68.6,information technology,66.52,Uttar Pradesh,2011,695,505,605,0.930370607,565,505000
m,83,computer engineering,84,Jharkhand,2011,695,625,725,0.995464719,685,550000
m,92,electronics and communication engineering,76.4,Delhi,2013,695,450,665,0.538386893,485,705000
f,74.12,information technology,65,Uttar Pradesh,2013,695,490,575,0.81941653,505,355000
f,88.5,computer engineering,85.9,Tamil Nadu,2013,695,545,560,0.968237496,605,410000
f,73.2,computer science & engineering,76.36,Uttar Pradesh,2013,695,500,750,0.983749967,635,350000
m,67.8,computer science & engineering,82.67,Uttarakhand,2014,695,535,485,0.622642916,495,350000
m,55,electronics and communication engineering,66,Rajasthan,2013,700,570,485,0.112139438,385,240000
m,73.4,computer science & engineering,70.06,West Bengal,2014,700,505,585,0.486747008,485,320000
m,50,computer science & engineering,70,Orissa,2014,700,570,475,0.842248322,515,85000
m,78.8,computer science & engineering,67.27,Kerala,2014,700,640,510,0.996744487,675,450000
m,84.53,computer engineering,63,Maharashtra,2010,705,565,605,0.960903087,595,555000
f,55.66,electronics and communication engineering,67.76,Karnataka,2011,705,595,375,0.0587928,375,475000
m,82.8,information technology,81.1,West Bengal,2011,705,605,595,0.635978756,445,690000
m,81.4,computer engineering,75.57,Uttar Pradesh,2011,705,625,625,0.997427833,705,650000
m,93,computer engineering,79.56,Uttarakhand,2012,705,505,635,0.942116551,575,515000
m,58,computer engineering,73.86,Uttar Pradesh,2011,710,585,530,0.635978756,445,285000
f,74.6,electronics and communication engineering,72.2,Rajasthan,2012,710,555,680,0.493596387,345,140000
m,76,computer engineering,67,Haryana,2012,710,655,500,0.843123727,515,285000
m,77,electronics and communication engineering,83,West Bengal,2013,710,590,605,0.112139438,415,265000
m,78,electronics and communication engineering,62,Karnataka,2013,710,565,690,0.338786347,395,240000
m,78.16,computer science & engineering,67.66,Uttar Pradesh,2013,710,510,535,0.486747008,475,260000
m,70,information technology,62,Haryana,2013,710,555,570,0.622642916,575,300000
m,91.4,electrical engineering,94.6,Punjab,2013,710,560,885,0.824666401,445,500000
m,58,computer application,78,Tamil Nadu,2013,710,500,470,0.930370607,565,345000
f,69.4,information technology,72,Uttarakhand,2014,710,665,510,0.23780284,435,325000
f,94.6,computer science & engineering,83,Uttar Pradesh,2014,710,640,650,0.486747008,675,655000
f,74.3,electronics and communication engineering,79,Orissa,2014,710,650,500,0.493596387,455,325000
f,88,computer science & engineering,70.12,Andhra Pradesh,2014,710,605,605,0.744758354,405,300000
m,82,electronics and communication engineering,71.92,Delhi,2014,710,560,605,0.88162007,515,320000
f,69,information technology,54,Rajasthan,2014,710,570,595,0.911395278,415,150000
m,66,computer science & engineering,63.74,Uttar Pradesh,2014,710,495,535,0.953899775,445,320000
m,83,computer engineering,81.8,Jammu and Kashmir,2011,715,535,635,0.995464719,685,460000
m,75.6,electronics & telecommunications,68,Maharashtra,2012,720,620,590,0.985461394,475,360000
m,70.8,instrumentation and control engineering,88.9,Orissa,2013,720,475,650,0.44619825,485,335000
m,91,computer science & engineering,75.7,Telangana,2013,720,510,655,0.486747008,525,350000
f,84,information technology,72.48,Uttar Pradesh,2013,720,520,485,0.843123727,515,350000
m,74.6,information technology,78.6,West Bengal,2013,720,450,590,0.864685413,525,520000
m,92.5,computer science & engineering,88.3,West Bengal,2013,720,545,825,0.901489571,545,340000
m,86.2,electronics and communication engineering,81.4,West Bengal,2014,720,630,750,0.338786347,485,325000
m,82,electronics and communication engineering,67,Haryana,2014,720,530,500,0.649389715,475,610000
m,90,mechanical engineering,78,Jharkhand,2014,720,655,680,0.654107475,445,600000
m,85.4,computer science & engineering,63,Tamil Nadu,2014,720,570,515,0.744758354,495,370000
m,65,information technology,57.25,Maharashtra,2014,720,555,645,0.765673581,485,250000
f,95,electronics and communication engineering,83,Telangana,2014,720,605,605,0.88162007,495,235000
m,76,computer science & engineering,63,Uttar Pradesh,2014,720,455,535,0.968237496,605,300000
f,89.6,electronics and electrical engineering,84.3,Tamil Nadu,2012,725,595,605,0.538386893,475,305000
m,83,information technology,74.5,Delhi,2012,725,465,555,0.600057182,435,450000
f,88.6,computer engineering,69.55,Andhra Pradesh,2012,725,505,415,0.704090412,465,300000
m,81,computer engineering,67.3,Uttar Pradesh,2012,730,655,545,0.843123727,515,475000
m,67,electronics and communication engineering,64,Karnataka,2013,730,520,590,0.538386893,375,325000
m,82,electronics and communication engineering,81,Karnataka,2013,730,525,690,0.694479328,465,325000
f,89.9,computer engineering,82.27,Haryana,2013,730,620,590,0.942116551,575,325000
f,90.67,electronics and communication engineering,86.77,Tamil Nadu,2014,730,670,735,0.783303537,445,300000
m,78,computer science & engineering,72,Uttar Pradesh,2014,730,620,650,0.974396113,615,305000
m,81.2,electronics and electrical engineering,70.3,Punjab,2017,730,585,720,0.557389506,475,300000
m,74.33,computer engineering,69,Karnataka,2011,735,505,475,0.735795709,475,265000
m,96.3,computer engineering,72,Telangana,2011,735,695,655,0.864685413,525,870000
m,88,electronics and communication engineering,70.68,Delhi,2011,735,535,625,0.995265706,475,375000
m,69,information technology,63,Uttar Pradesh,2012,735,464,535,0.488347977,405,180000
m,95.3,information technology,88.8,Karnataka,2012,735,565,554,0.843123727,515,400000
f,78.8,electronics & telecommunications,72.8,Karnataka,2013,735,505,450,0.279258512,515,240000
m,72.4,computer science & engineering,76.1,Punjab,2014,735,605,605,0.790881795,494,320000
m,80.8,computer science & engineering,70,Haryana,2014,735,595,545,0.999910408,535,325000
m,73,information technology,66.6,Gujarat,2013,745,640,825,0.994050872,675,450000
f,86,electronics and communication engineering,79.95,Karnataka,2014,745,545,500,0.88162007,415,325000
f,78.5,information technology,62.13,Maharashtra,2010,755,625,665,0.930370607,565,630000
m,77,information technology,55,Andhra Pradesh,2012,755,465,355,0.24545566,335,240000
f,88,computer engineering,71.4,Haryana,2012,755,545,585,0.81941653,505,500000
f,69,computer science & engineering,68.72,Madhya Pradesh,2013,755,645,705,0.952245573,585,400000
m,85.4,electronics and electrical engineering,75.3,Telangana,2014,755,520,655,0.062221291,405,300000
m,81,electronics & instrumentation eng,71.72,Uttar Pradesh,2014,755,555,605,0.44619825,455,320000
f,88.2,information technology,77.9,Rajasthan,2014,755,540,630,0.953899775,495,305000
m,81.2,computer science & engineering,73,Bihar,2015,755,640,740,0.998876108,685,150000
m,62,computer engineering,71.9,Rajasthan,2010,765,605,555,0.735795709,475,620000
m,70,information technology,65,Uttar Pradesh,2012,765,645,795,0.704090412,465,210000
m,68,electrical engineering,69.4,Karnataka,2013,765,640,680,0.875503907,395,330000
m,86.8,computer engineering,80.8,Delhi,2013,765,645,810,0.901489571,545,265000
m,80,electronics and communication engineering,79.42,Delhi,2014,765,645,855,0.338786347,555,325000
m,79.5,computer science & engineering,90,Orissa,2014,765,670,720,0.842248322,575,325000
m,66,computer science & engineering,64.25,Karnataka,2013,770,565,430,0.744758354,555,240000
m,72,computer science & engineering,83.8,West Bengal,2013,770,460,465,0.995464719,685,300000
m,83.5,electronics and communication engineering,77,Karnataka,2013,780,680,620,0.380091833,505,600000
m,87,computer science & engineering,78.5,Karnataka,2013,780,630,650,0.735795709,475,600000
m,65.2,computer science & engineering,61.2,Orissa,2014,780,505,510,0.842248322,495,330000
m,74,electronics and communication engineering,82.7,Uttar Pradesh,2015,795,655,655,0.991397584,535,320000
f,89,computer science & engineering,64.08,Punjab,2014,800,475,695,0.356536488,535,305000
f,74.6,computer science & engineering,76,Orissa,2013,805,595,585,0.144789889,404,325000
